ENSG00000100453.14	0
ENSG00000100565.16	0
ENSG00000100593.18	6
ENSG00000100604.13	0
ENSG00000100628.12	0
ENSG00000100652.5	0
ENSG00000100665.12	2
ENSG00000100678.20	0
ENSG00000100721.11	0
ENSG00000100884.10	0
ENSG00000100968.14	9
ENSG00000100987.15	10
ENSG00000101017.15	92
ENSG00000101074.5	4
ENSG00000101096.20	246
ENSG00000101115.13	145
ENSG00000101134.12	0
ENSG00000101144.13	13
ENSG00000101180.17	0
ENSG00000101187.16	116
ENSG00000101188.5	1
ENSG00000101194.18	9
ENSG00000101200.5	0
ENSG00000101203.17	3
ENSG00000101204.18	0
ENSG00000101213.7	16
ENSG00000101222.12	17
ENSG00000101230.6	0
ENSG00000101276.18	134
ENSG00000101280.8	0
ENSG00000101282.9	0
ENSG00000101292.8	0
ENSG00000101306.11	23
ENSG00000101307.16	6
ENSG00000101327.9	0
ENSG00000101331.17	0
ENSG00000101336.18	0
ENSG00000101349.17	0
ENSG00000101405.3	0
ENSG00000101425.14	0
ENSG00000101435.5	0
ENSG00000101438.4	0
ENSG00000101441.5	0
ENSG00000101443.18	0
ENSG00000101445.10	46
ENSG00000101446.8	0
ENSG00000101448.14	0
ENSG00000101542.10	0
ENSG00000101680.16	2
ENSG00000101746.16	0
ENSG00000101812.15	0
ENSG00000101825.8	0
ENSG00000101883.6	10
ENSG00000101890.5	0
ENSG00000101892.12	0
ENSG00000101916.12	0
ENSG00000101938.15	2
ENSG00000101951.17	0
ENSG00000101977.22	4
ENSG00000101981.12	0
ENSG00000102001.13	0
ENSG00000102003.12	82
ENSG00000102021.11	0
ENSG00000102032.13	6
ENSG00000102043.16	21
ENSG00000102055.7	0
ENSG00000102057.10	114
ENSG00000102076.10	0
ENSG00000102109.9	5
ENSG00000102145.16	0
ENSG00000102195.10	0
ENSG00000102230.14	14
ENSG00000102239.5	0
ENSG00000102243.13	0
ENSG00000102245.9	0
ENSG00000102313.9	7
ENSG00000102349.18	1
ENSG00000102359.9	126
ENSG00000102362.16	167
ENSG00000102383.14	0
ENSG00000102385.13	49
ENSG00000102387.16	3
ENSG00000102409.10	6
ENSG00000102445.20	0
ENSG00000102466.17	1
ENSG00000102468.11	0
ENSG00000102524.12	0
ENSG00000102539.5	7
ENSG00000102547.19	137
ENSG00000102678.7	0
ENSG00000102755.13	0
ENSG00000102794.11	0
ENSG00000102802.10	0
ENSG00000102837.7	0
ENSG00000102886.15	10
ENSG00000102924.13	2
ENSG00000102935.12	2
ENSG00000102962.5	0
ENSG00000102970.11	0
ENSG00000103175.11	0
ENSG00000103196.12	35
ENSG00000103200.6	0
ENSG00000103241.7	0
ENSG00000103355.14	0
ENSG00000103375.11	1
ENSG00000103449.13	0
ENSG00000103489.12	225
ENSG00000103522.17	0
ENSG00000103546.19	0
ENSG00000103832.10	1
ENSG00000104044.16	0
ENSG00000104055.17	0
ENSG00000104112.9	1
ENSG00000104237.11	0
ENSG00000104267.10	2
ENSG00000104327.7	1
ENSG00000104371.5	0
ENSG00000104413.18	4
ENSG00000104415.14	5
ENSG00000104435.14	0
ENSG00000104447.13	9
ENSG00000104497.15	105
ENSG00000104499.7	0
ENSG00000104755.16	0
ENSG00000104808.8	14
ENSG00000104818.15	1
ENSG00000104826.15	0
ENSG00000104827.12	0
ENSG00000104848.2	0
ENSG00000104879.5	0
ENSG00000104888.10	3
ENSG00000104918.8	0
ENSG00000104921.15	0
ENSG00000104938.18	0
ENSG00000104941.8	1
ENSG00000104953.20	32
ENSG00000104967.8	11
ENSG00000104970.12	0
ENSG00000104972.16	0
ENSG00000104974.12	0
ENSG00000105122.13	0
ENSG00000105131.8	11
ENSG00000105141.6	0
ENSG00000105143.13	0
ENSG00000105205.7	0
ENSG00000105219.10	0
ENSG00000105227.16	106
ENSG00000105246.6	10
ENSG00000105251.11	32
ENSG00000105278.12	0
ENSG00000105352.11	0
ENSG00000105366.15	0
ENSG00000105370.8	0
ENSG00000105374.10	0
ENSG00000105376.5	4
ENSG00000105383.15	0
ENSG00000105392.17	0
ENSG00000105398.4	0
ENSG00000105428.6	0
ENSG00000105492.16	0
ENSG00000105499.14	17
ENSG00000105501.13	0
ENSG00000105507.3	0
ENSG00000105523.4	74
ENSG00000105538.10	13
ENSG00000105549.11	0
ENSG00000105550.10	0
ENSG00000105559.13	33
ENSG00000105609.17	0
ENSG00000105610.6	0
ENSG00000105641.4	13
ENSG00000105642.16	6
ENSG00000105650.23	0
ENSG00000105662.16	235
ENSG00000105664.11	0
ENSG00000105668.8	8
ENSG00000105672.15	19
ENSG00000105675.9	0
ENSG00000105694.3	0
ENSG00000105695.15	0
ENSG00000105697.9	2
ENSG00000105708.9	62
ENSG00000105717.14	26
ENSG00000105750.15	0
ENSG00000105784.16	0
ENSG00000105792.19	108
ENSG00000105851.11	0
ENSG00000105855.10	72
ENSG00000105866.15	260
ENSG00000105880.7	0
ENSG00000105894.13	0
ENSG00000105954.2	0
ENSG00000105967.16	1
ENSG00000105989.10	0
ENSG00000106013.15	2
ENSG00000106018.14	0
ENSG00000106025.9	33
ENSG00000106034.18	1
ENSG00000106038.13	1
ENSG00000106123.12	3
ENSG00000106128.19	0
ENSG00000106236.4	0
ENSG00000106278.12	0
ENSG00000106302.10	0
ENSG00000106304.16	0
ENSG00000106327.13	58
ENSG00000106331.19	0
ENSG00000106384.12	7
ENSG00000106410.15	0
ENSG00000106436.8	1
ENSG00000106511.6	0
ENSG00000106526.12	0
ENSG00000106536.21	0
ENSG00000106538.10	3
ENSG00000106560.11	6
ENSG00000106565.19	3
ENSG00000106571.15	0
ENSG00000106631.8	0
ENSG00000106633.18	0
ENSG00000106648.15	0
ENSG00000106689.11	81
ENSG00000106733.21	82
ENSG00000106772.19	2
ENSG00000106852.16	5
ENSG00000106948.17	329
ENSG00000106952.8	1
ENSG00000107014.9	14
ENSG00000107018.8	5
ENSG00000107105.15	3
ENSG00000107147.14	0
ENSG00000107187.17	0
ENSG00000107282.9	0
ENSG00000107295.10	1
ENSG00000107317.13	4
ENSG00000107447.8	4
ENSG00000107485.18	56
ENSG00000107518.18	17
ENSG00000107551.21	78
ENSG00000107562.18	1
ENSG00000107593.17	6
ENSG00000107611.16	4
ENSG00000107614.22	312
ENSG00000107731.12	14
ENSG00000107742.14	31
ENSG00000107807.13	2
ENSG00000107831.14	3
ENSG00000107859.11	1
ENSG00000107954.11	8
ENSG00000108001.16	2
ENSG00000108018.17	0
ENSG00000108231.14	8
ENSG00000108242.13	0
ENSG00000108244.17	0
ENSG00000108309.14	8
ENSG00000108342.13	0
ENSG00000108381.11	0
ENSG00000108387.16	25
ENSG00000108405.4	3
ENSG00000108417.4	0
ENSG00000108442.2	0
ENSG00000108516.5	0
ENSG00000108576.10	0
ENSG00000108622.11	0
ENSG00000108684.15	0
ENSG00000108688.11	0
ENSG00000108700.5	0
ENSG00000108702.4	0
ENSG00000108759.4	0
ENSG00000108771.13	4
ENSG00000108798.9	1
ENSG00000108813.12	75
ENSG00000108849.8	0
ENSG00000108878.5	0
ENSG00000108947.5	47
ENSG00000109047.8	0
ENSG00000109158.11	0
ENSG00000109181.12	4
ENSG00000109182.12	0
ENSG00000109193.12	2
ENSG00000109205.17	0
ENSG00000109208.5	0
ENSG00000109255.11	7
ENSG00000109265.15	131
ENSG00000109272.4	0
ENSG00000109424.4	2
ENSG00000109458.10	152
ENSG00000109471.5	0
ENSG00000109472.14	2
ENSG00000109610.6	0
ENSG00000109625.19	0
ENSG00000109667.12	9
ENSG00000109680.11	219
ENSG00000109705.8	1
ENSG00000109738.11	7
ENSG00000109758.9	2
ENSG00000109794.14	123
ENSG00000109819.9	0
ENSG00000109832.14	6
ENSG00000109851.7	0
ENSG00000109944.11	102
ENSG00000109956.13	0
ENSG00000109991.10	5
ENSG00000110002.16	13
ENSG00000110076.21	4
ENSG00000110077.15	0
ENSG00000110079.19	0
ENSG00000110148.10	0
ENSG00000110169.12	36
ENSG00000110195.14	34
ENSG00000110203.10	0
ENSG00000110243.12	0
ENSG00000110244.7	0
ENSG00000110245.12	0
ENSG00000110318.15	411
ENSG00000110324.12	1
ENSG00000110436.13	4
ENSG00000110448.11	0
ENSG00000110484.7	0
ENSG00000110665.12	0
ENSG00000110675.13	0
ENSG00000110680.14	1
ENSG00000110777.12	0
ENSG00000110786.18	2
ENSG00000110799.14	0
ENSG00000110848.8	0
ENSG00000110852.5	75
ENSG00000110876.10	9
ENSG00000110887.8	0
ENSG00000110900.16	3
ENSG00000110975.8	0
ENSG00000111046.4	0
ENSG00000111049.4	0
ENSG00000111052.8	19
ENSG00000111058.8	0
ENSG00000111218.12	0
ENSG00000111224.14	159
ENSG00000111241.3	1
ENSG00000111245.17	2
ENSG00000111249.14	4
ENSG00000111262.6	0
ENSG00000111344.12	15
ENSG00000111404.7	2
ENSG00000111432.5	0
ENSG00000111536.5	0
ENSG00000111537.5	0
ENSG00000111644.8	7
ENSG00000111701.7	0
ENSG00000111704.11	0
ENSG00000111732.12	5
ENSG00000111799.22	89
ENSG00000111834.13	22
ENSG00000111860.14	135
ENSG00000111863.13	5
ENSG00000111886.11	2
ENSG00000111962.8	15
ENSG00000111981.5	28
ENSG00000112038.18	1
ENSG00000112041.13	0
ENSG00000112053.14	0
ENSG00000112077.18	0
ENSG00000112115.7	0
ENSG00000112116.11	0
ENSG00000112149.10	13
ENSG00000112164.6	0
ENSG00000112175.8	1
ENSG00000112182.16	34
ENSG00000112195.9	0
ENSG00000112214.11	0
ENSG00000112218.9	57
ENSG00000112232.10	0
ENSG00000112238.12	15
ENSG00000112246.10	1
ENSG00000112280.18	0
ENSG00000112299.8	10
ENSG00000112303.14	1
ENSG00000112320.12	45
ENSG00000112333.12	0
ENSG00000112337.11	1
ENSG00000112394.18	63
ENSG00000112425.16	150
ENSG00000112462.8	0
ENSG00000112494.10	0
ENSG00000112499.13	0
ENSG00000112530.13	0
ENSG00000112539.15	4
ENSG00000112559.15	4
ENSG00000112561.19	90
ENSG00000112562.20	0
ENSG00000112599.9	25
ENSG00000112619.8	0
ENSG00000112655.16	65
ENSG00000112706.12	0
ENSG00000112761.22	0
ENSG00000112782.19	3
ENSG00000112796.10	0
ENSG00000112799.9	0
ENSG00000112812.16	130
ENSG00000112818.11	0
ENSG00000112874.10	166
ENSG00000112902.12	0
ENSG00000112936.21	0
ENSG00000112981.5	0
ENSG00000113088.6	0
ENSG00000113100.10	0
ENSG00000113196.3	0
ENSG00000113262.16	0
ENSG00000113303.12	1
ENSG00000113327.17	0
ENSG00000113361.13	39
ENSG00000113430.10	0
ENSG00000113492.14	0
ENSG00000113494.17	1
ENSG00000113721.14	0
ENSG00000113722.18	0
ENSG00000113763.12	4
ENSG00000113805.9	0
ENSG00000114013.16	0
ENSG00000114204.16	0
ENSG00000114248.10	13
ENSG00000114251.15	6
ENSG00000114279.15	283
ENSG00000114349.10	1
ENSG00000114378.17	38
ENSG00000114455.15	48
ENSG00000114487.10	0
ENSG00000114547.10	0
ENSG00000114646.10	26
ENSG00000114796.16	179
ENSG00000114923.17	27
ENSG00000115009.13	47
ENSG00000115041.14	0
ENSG00000115085.15	0
ENSG00000115138.11	0
ENSG00000115155.19	3
ENSG00000115165.10	6
ENSG00000115194.11	73
ENSG00000115226.10	28
ENSG00000115232.14	1
ENSG00000115252.19	0
ENSG00000115257.15	23
ENSG00000115263.15	0
ENSG00000115297.11	0
ENSG00000115339.14	0
ENSG00000115353.11	4
ENSG00000115386.6	0
ENSG00000115423.19	4
ENSG00000115461.5	6
ENSG00000115488.3	0
ENSG00000115507.10	88
ENSG00000115590.14	52
ENSG00000115592.13	0
ENSG00000115593.15	0
ENSG00000115596.4	3
ENSG00000115598.10	0
ENSG00000115602.17	0
ENSG00000115604.12	91
ENSG00000115607.10	0
ENSG00000115665.9	0
ENSG00000115705.22	0
ENSG00000115844.11	3
ENSG00000115850.10	4
ENSG00000115896.17	0
ENSG00000115934.11	0
ENSG00000115956.10	0
ENSG00000116031.9	0
ENSG00000116106.12	18
ENSG00000116117.20	189
ENSG00000116132.12	0
ENSG00000116141.17	4
ENSG00000116147.18	0
ENSG00000116157.6	1
ENSG00000116183.11	0
ENSG00000116218.13	0
ENSG00000116329.12	0
ENSG00000116544.12	1
ENSG00000116721.9	0
ENSG00000116726.5	0
ENSG00000116745.7	0
ENSG00000116748.22	0
ENSG00000116824.5	0
ENSG00000116852.15	240
ENSG00000116882.15	0
ENSG00000116981.4	0
ENSG00000116983.13	2
ENSG00000116990.12	41
ENSG00000116996.10	0
ENSG00000117010.17	76
ENSG00000117013.17	19
ENSG00000117016.10	116
ENSG00000117069.15	0
ENSG00000117090.16	0
ENSG00000117091.10	0
ENSG00000117115.13	79
ENSG00000117148.8	22
ENSG00000117152.14	0
ENSG00000117154.12	0
ENSG00000117215.15	0
ENSG00000117228.11	21
ENSG00000117245.13	11
ENSG00000117266.16	47
ENSG00000117322.19	0
ENSG00000117407.17	37
ENSG00000117461.15	220
ENSG00000117472.10	42
ENSG00000117480.16	100
ENSG00000117501.15	0
ENSG00000117507.6	0
ENSG00000117560.8	0
ENSG00000117586.11	3
ENSG00000117598.14	0
ENSG00000117600.14	0
ENSG00000117601.15	5
ENSG00000117643.15	28
ENSG00000117707.17	7
ENSG00000117834.13	44
ENSG00000117983.17	1720
ENSG00000118004.18	12
ENSG00000118113.12	0
ENSG00000118156.13	0
ENSG00000118231.5	0
ENSG00000118245.2	0
ENSG00000118322.14	0
ENSG00000118402.6	17
ENSG00000118432.13	0
ENSG00000118434.9	0
ENSG00000118473.23	0
ENSG00000118513.20	85
ENSG00000118514.14	4
ENSG00000118596.12	12
ENSG00000118620.13	154
ENSG00000118690.13	60
ENSG00000118702.11	0
ENSG00000118729.13	0
ENSG00000118733.17	0
ENSG00000118903.6	0
ENSG00000118946.12	0
ENSG00000118976.5	0
ENSG00000118990.5	0
ENSG00000119147.10	0
ENSG00000119227.8	73
ENSG00000119283.16	11
ENSG00000119411.11	2
ENSG00000119440.8	0
ENSG00000119535.20	1
ENSG00000119547.6	607
ENSG00000119630.14	14
ENSG00000119660.4	1
ENSG00000119698.12	0
ENSG00000119714.11	12
ENSG00000119771.15	30
ENSG00000119866.22	0
ENSG00000119913.6	0
ENSG00000119915.5	2
ENSG00000119919.12	0
ENSG00000119973.6	0
ENSG00000120049.20	32
ENSG00000120051.15	2
ENSG00000120057.5	6
ENSG00000120156.22	0
ENSG00000120235.5	0
ENSG00000120251.22	0
ENSG00000120262.10	6
ENSG00000120278.17	1
ENSG00000120279.7	0
ENSG00000120280.6	0
ENSG00000120289.12	0
ENSG00000120332.17	0
ENSG00000120337.10	0
ENSG00000120436.4	0
ENSG00000120440.15	0
ENSG00000120457.12	2
ENSG00000120471.16	0
ENSG00000120555.16	1
ENSG00000120563.10	0
ENSG00000120594.17	0
ENSG00000120645.12	0
ENSG00000120658.14	1
ENSG00000120659.16	0
ENSG00000120669.16	0
ENSG00000120675.6	12
ENSG00000120693.15	12
ENSG00000120903.13	0
ENSG00000120907.18	0
ENSG00000120937.9	0
ENSG00000120949.15	0
ENSG00000120952.4	0
ENSG00000121005.9	1
ENSG00000121053.6	0
ENSG00000121075.11	23
ENSG00000121089.4	3
ENSG00000121101.16	12
ENSG00000121207.12	11
ENSG00000121297.8	82
ENSG00000121314.3	0
ENSG00000121335.12	0
ENSG00000121351.8	0
ENSG00000121377.2	0
ENSG00000121381.4	0
ENSG00000121388.7	0
ENSG00000121413.13	196
ENSG00000121417.14	257
ENSG00000121440.15	0
ENSG00000121446.20	0
ENSG00000121570.13	16
ENSG00000121634.6	0
ENSG00000121742.19	0
ENSG00000121743.4	3
ENSG00000121797.10	9
ENSG00000121807.7	0
ENSG00000121853.4	0
ENSG00000121871.4	0
ENSG00000121898.13	0
ENSG00000121903.15	113
ENSG00000121904.19	0
ENSG00000121966.8	0
ENSG00000122025.15	0
ENSG00000122035.7	17
ENSG00000122043.12	0
ENSG00000122121.12	0
ENSG00000122122.10	0
ENSG00000122133.17	0
ENSG00000122136.14	0
ENSG00000122145.15	0
ENSG00000122176.12	2
ENSG00000122180.5	0
ENSG00000122188.13	0
ENSG00000122194.20	0
